"ID,N,4,0","WIDTH,N,17,15","HEIGHT,N,17,15","AREA,N,17,15","PERIMETER,N,17,15"
2457,"0,050067","0,030686","0,001536","0,161506"
2458,"0,021601","0,021198","0,000458","0,085598"
2459,"0,029475","0,030081","0,000887","0,119111"
2460,"0,02463","0,038358","0,000945","0,125975"
2461,"0,030686","0,019583","0,000601","0,100538"
2462,"0,019179","0,022611","0,000434","0,08358"
2463,"0,024428","0,029677","0,000725","0,108209"
2464,"0,018977","0,022409","0,000425","0,082772"
2465,"0,020592","0,026245","0,00054","0,093674"
2466,"0,012315","0,01393","0,000172","0,05249"
2467,"0,077321","0,057335","0,004433","0,269312"
2468,"0,050673","0,026447","0,00134","0,154239"
2469,"0,029879","0,031898","0,000953","0,123552"
2470,"0,051884","0,032907","0,001707","0,169582"
2471,"0,019381","0,019986","0,000387","0,078734"
2472,"0,019381","0,019583","0,00038","0,077927"
2473,"0,019785","0,017564","0,000347","0,074697"
2474,"0,017766","0,017968","0,000319","0,071467"
2475,"0,02362","0,025235","0,000596","0,097711"
2476,"0,024226","0,023015","0,000558","0,094481"
2477,"0,028096","0,028501","0,000801","0,113194"
2478,"0,041437","0,031128","0,00129","0,145131"
2479,"0,01324","0,014857","0,000197","0,056193"
2480,"0,020516","0,016878","0,000346","0,074789"
2481,"0,018192","0,020112","0,000366","0,076608"
2482,"0,025873","0,029309","0,000758","0,110364"
2483,"0,022639","0,033655","0,000762","0,112588"
2484,"0,01799","0,01516","0,000273","0,066299"
2485,"0,016777","0,01516","0,000254","0,063874"
2486,"0,021729","0,033352","0,000725","0,110162"
2487,"0,01516","0,01612","0,000244","0,06256"
2488,"0,033958","0,038607","0,001311","0,145131"
2489,"0,018293","0,021022","0,000385","0,078629"
2490,"0,026681","0,036586","0,000976","0,126535"
2491,"0,015665","0,016171","0,000253","0,063672"
2492,"0,022235","0,019203","0,000427","0,082874"
2493,"0,01708","0,012633","0,000216","0,059427"
2494,"0,024458","0,026075","0,000638","0,101066"
2495,"0,01991","0,013745","0,000274","0,06731"
2496,"0,014655","0,015766","0,000231","0,060842"
2497,"0,02183","0,02082","0,000454","0,0853"
2498,"0,019708","0,023649","0,000466","0,086715"
2499,"0,025974","0,019405","0,000504","0,090757"
2500,"0,044873","0,056597","0,00254","0,202941"
2501,"0,04265","0,059831","0,002552","0,204962"
2502,"0,023245","0,025368","0,00059","0,097226"
2503,"0,013038","0,01425","0,000186","0,054576"
2504,"0,033554","0,046592","0,001563","0,160291"
2505,"0,030724","0,028501","0,000876","0,11845"
2506,"0,017282","0,018798","0,000325","0,072161"
2507,"0,015261","0,018697","0,000285","0,067916"
2508,"0,038809","0,055789","0,002165","0,189196"
2509,"0,01324","0,016979","0,000225","0,060438"
2510,"0,010814","0,012583","0,000136","0,046794"
2511,"0,018192","0,018798","0,000342","0,07398"
2512,"0,03982","0,03598","0,001433","0,151599"
2513,"0,013947","0,01607","0,000224","0,060033"
2514,"0,016676","0,017383","0,00029","0,068119"
2515,"0,011016","0,012734","0,00014","0,047501"
2516,"0,020617","0,024256","0,0005","0,089747"
2517,"0,018899","0,016878","0,000319","0,071555"
2518,"0,013745","0,012734","0,000175","0,052959"
2519,"0,011724","0,012835","0,00015","0,049118"
2520,"0,019809","0,030219","0,000599","0,100056"
2521,"0,013644","0,015766","0,000215","0,058821"
2522,"0,010915","0,010511","0,000115","0,042852"
2523,"0,015463","0,014655","0,000227","0,060235"
2524,"0,045076","0,049927","0,00225","0,190004"
2525,"0,018596","0,021022","0,000391","0,079236"
2526,"0,032543","0,044065","0,001434","0,153216"
2527,"0,020921","0,025165","0,000526","0,092172"
2528,"0,019405","0,014958","0,00029","0,068725"
2529,"0,01233","0,011724","0,000145","0,048107"
2530,"0,009803","0,012229","0,00012","0,044065"
2531,"0,029107","0,028299","0,000824","0,114811"
2532,"0,008692","0,010511","0,000091","0,038405"
2533,"0,015362","0,014958","0,00023","0,06064"
2534,"0,019","0,022841","0,000434","0,083683"
2535,"0,014149","0,018798","0,000266","0,065895"
2536,"0,012835","0,012482","0,00016","0,050634"
2537,"0,029718","0,027899","0,000829","0,115235"
2538,"0,047307","0,03457","0,001635","0,163755"
2539,"0,027697","0,023451","0,00065","0,102296"
2540,"0,068534","0,091379","0,006263","0,319828"
2541,"0,033762","0,03356","0,001133","0,134643"
2542,"0,029112","0,035379","0,00103","0,128982"
2543,"0,054585","0,043668","0,002384","0,196506"
2544,"0,025473","0,024664","0,000628","0,100275"
2545,"0,039827","0,065502","0,002609","0,210658"
2546,"0,043466","0,058224","0,002531","0,20338"
2547,"0,033964","0,04387","0,00149","0,155668"
2548,"0,036794","0,035379","0,001302","0,144347"
2549,"0,043668","0,050339","0,002198","0,188015"
2550,"0,017993","0,016578","0,000298","0,069141"
2551,"0,018599","0,02891","0,000538","0,095018"
2552,"0,048924","0,043668","0,002136","0,185185"
2553,"0,14556","0,143943","0,020952","0,579005"
2554,"0,128578","0,124535","0,016012","0,506225"
2555,"0,036794","0,043668","0,001607","0,160925"
2556,"0,048924","0,058224","0,002849","0,214297"
2557,"0,058224","0,05782","0,003366","0,232087"
2558,"0,060246","0,04569","0,002753","0,211871"
2559,"0,039625","0,046094","0,001826","0,171437"
2560,"0,067928","0,073589","0,004999","0,283033"
2561,"0,049733","0,042253","0,002101","0,183972"
2562,"0,053574","0,049531","0,002654","0,20621"
2563,"0,020823","0,030931","0,000644","0,103509"
2564,"0,024664","0,027899","0,000688","0,105127"
2565,"0,06348","0,052159","0,003311","0,231279"
2566,"0,059841","0,100679","0,006025","0,321041"
2567,"0,025069","0,033964","0,000851","0,118065"
2568,"0,032347","0,030325","0,000981","0,125343"
2569,"0,057011","0,078441","0,004472","0,270903"
2570,"0,060246","0,065502","0,003946","0,251495"
2571,"0,043668","0,033155","0,001448","0,153647"
2572,"0,04569","0,048116","0,002198","0,187611"
2573,"0,044881","0,040029","0,001797","0,16982"
2574,"0,035581","0,045285","0,001611","0,161733"
2575,"0,021025","0,040433","0,00085","0,122917"
2576,"0,047307","0,064289","0,003041","0,223192"
2577,"0,029516","0,028303","0,000835","0,115639"
2578,"0,069545","0,06065","0,004218","0,260391"
2579,"0,093805","0,044477","0,004172","0,276564"
2580,"0,034368","0,031942","0,001098","0,132621"
2581,"0,040838","0,03356","0,00137","0,148795"
2582,"0,018195","0,025877","0,000471","0,088145"
2583,"0,034368","0,039625","0,001362","0,147986"
2584,"0,026888","0,03356","0,000902","0,120896"
2585,"0,03922","0,028303","0,00111","0,135047"
2586,"0,064289","0,06348","0,004081","0,255539"
2587,"0,041242","0,025069","0,001034","0,132621"
2588,"0,024664","0,025877","0,000638","0,101083"
2589,"0,02426","0,019004","0,000461","0,086527"
2590,"0,024664","0,028303","0,000698","0,105935"
2591,"0,016982","0,019408","0,00033","0,07278"
2592,"0,014556","0,013747","0,0002","0,056607"
2593,"0,019408","0,022238","0,000432","0,083293"
2594,"0,018195","0,017791","0,000324","0,071971"
2595,"0,078036","0,071567","0,005585","0,299207"
2596,"0,041646","0,038007","0,001583","0,159307"
2597,"0,03174","0,050137","0,001591","0,163755"
2598,"0,032549","0,03174","0,001033","0,128578"
2599,"0,050137","0,042859","0,002149","0,185993"
2600,"0,055798","0,051755","0,002888","0,215105"
2601,"0,052968","0,038816","0,002056","0,183567"
2602,"0,027899","0,033964","0,000948","0,123726"
2603,"0,028101","0,02709","0,000761","0,110383"
2604,"0,03457","0,052361","0,00181","0,173863"
2605,"0,068332","0,053776","0,003675","0,244217"
2606,"0,064289","0,06065","0,003899","0,249878"
2607,"0,062672","0,087336","0,005473","0,300015"
2608,"0,040029","0,027495","0,001101","0,135047"
2609,"0,048924","0,041646","0,002038","0,181141"
2610,"0,023451","0,02244","0,000526","0,091784"
2611,"0,013949","0,020621","0,000288","0,069141"
2612,"0,052563","0,041646","0,002189","0,188419"
2613,"0,017386","0,015162","0,000264","0,065098"
2614,"0,044072","0,05782","0,002548","0,203784"
2615,"0,062874","0,060043","0,003775","0,245835"
2616,"0,035581","0,040838","0,001453","0,152838"
2617,"0,050137","0,04852","0,002433","0,197315"
2618,"0,041646","0,053372","0,002223","0,190037"
2619,"0,067928","0,092592","0,00629","0,321041"
2620,"0,057617","0,047913","0,002761","0,211062"
2621,"0,032144","0,025473","0,000819","0,115235"
2622,"0,03356","0,053372","0,001791","0,173863"
2623,"0,026686","0,039625","0,001057","0,132621"
2624,"0,044881","0,031942","0,001434","0,153647"
2625,"0,054989","0,065502","0,003602","0,240983"
2626,"0,035177","0,033155","0,001166","0,136665"
2627,"0,025473","0,024462","0,000623","0,09987"
2628,"0,030123","0,023047","0,000694","0,10634"
2629,"0,027697","0,032549","0,000901","0,120491"
2630,"0,01678","0,025675","0,000431","0,08491"
2631,"0,029112","0,042051","0,001224","0,142325"
2632,"0,016578","0,017588","0,000292","0,068332"
2633,"0,049935","0,040635","0,002029","0,181141"
2634,"0,035986","0,050542","0,001819","0,173055"
2635,"0,029516","0,027697","0,000818","0,114426"
2636,"0,023451","0,021834","0,000512","0,090571"
2637,"0,029718","0,022238","0,000661","0,103914"
2638,"0,027124","0,021051","0,000571","0,09635"
2639,"0,028743","0,021659","0,000623","0,100803"
2640,"0,020444","0,020748","0,000424","0,082383"
2641,"0,025909","0,028642","0,000742","0,109102"
2642,"0,017104","0,018319","0,000313","0,070846"
2643,"0,01427","0,017914","0,000256","0,064368"
2644,"0,056879","0,030362","0,001727","0,174483"
2645,"0,027326","0,028338","0,000774","0,111329"
2646,"0,015687","0,014776","0,000232","0,060927"
2647,"0,015586","0,018116","0,000282","0,067405"
2648,"0,018015","0,017003","0,000306","0,070036"
2649,"0,03684","0,032184","0,001186","0,138048"
2650,"0,014878","0,022266","0,000331","0,074287"
2651,"0,012347","0,01427","0,000176","0,053235"
2652,"0,022873","0,019837","0,000454","0,08542"
2653,"0,040888","0,034208","0,001399","0,150193"
2654,"0,021152","0,022165","0,000469","0,086634"
2655,"0,026719","0,025504","0,000681","0,104447"
2656,"0,026213","0,028237","0,00074","0,1089"
2657,"0,033804","0,03016","0,00102","0,127927"
2658,"0,025909","0,038864","0,001007","0,129546"
2659,"0,019837","0,02014","0,0004","0,079954"
2660,"0,016396","0,021962","0,00036","0,076716"
2661,"0,030362","0,023278","0,000707","0,107281"
2662,"0,027124","0,022266","0,000604","0,098779"
2663,"0,0251","0,057689","0,001448","0,165576"
2664,"0,035322","0,03097","0,001094","0,132583"
2665,"0,031172","0,047163","0,00147","0,15667"
2666,"0,025808","0,034917","0,000901","0,12145"
2667,"0,039269","0,028136","0,001105","0,134809"
2668,"0,034613","0,032994","0,001142","0,135214"
2669,"0,022266","0,029856","0,000665","0,104244"
2670,"0,016396","0,02014","0,00033","0,073072"
2671,"0,057284","0,061535","0,003525","0,237637"
2672,"0,033399","0,037042","0,001237","0,140882"
2673,"0,014574","0,018622","0,000271","0,066393"
2674,"0,024897","0,02095","0,000522","0,091695"
2675,"0,013764","0,015384","0,000212","0,058296"
2676,"0,01174","0,015991","0,000188","0,055462"
2677,"0,031982","0,033804","0,001081","0,131571"
2678,"0,01174","0,012803","0,00015","0,049086"
2679,"0,009311","0,012752","0,000119","0,044127"
2680,"0,025403","0,029654","0,000753","0,110114"
2681,"0,012449","0,025606","0,000319","0,076109"
2682,"0,026921","0,03016","0,000812","0,114163"
2683,"0,046353","0,054652","0,002533","0,202011"
2684,"0,029148","0,049187","0,001434","0,15667"
2685,"0,031375","0,022873","0,000718","0,108495"
2686,"0,022063","0,040888","0,000902","0,125903"
2687,"0,028338","0,029047","0,000823","0,11477"
2688,"0,014574","0,015687","0,000229","0,060522"
2689,"0,019331","0,029047","0,000561","0,096755"
2690,"0,025707","0,045948","0,001181","0,143311"
2691,"0,046433","0,043203","0,002006","0,179272"
2692,"0,068236","0,096904","0,006612","0,330281"
2693,"0,071467","0,057537","0,004112","0,258007"
2694,"0,06218","0,050269","0,003126","0,224898"
2695,"0,098519","0,115275","0,011357","0,427588"
2696,"0,039165","0,03856","0,00151","0,15545"
2697,"0,026245","0,028869","0,000758","0,110228"
2698,"0,052691","0,05572","0,002936","0,216822"
2699,"0,063391","0,085195","0,005401","0,297172"
2700,"0,025034","0,023015","0,000576","0,096096"
2701,"0,1179","0,09973","0,011758","0,43526"
2702,"0,05249","0,060969","0,0032","0,226917"
2703,"0,059354","0,061372","0,003643","0,241452"
2704,"0,067833","0,049259","0,003341","0,234184"
2705,"0,075101","0,054912","0,004124","0,260025"
2706,"0,041184","0,05572","0,002295","0,193808"
2707,"0,078129","0,057335","0,004479","0,270927"
2708,"0,060565","0,053297","0,003228","0,227724"
2709,"0,026245","0,042799","0,001123","0,138088"
2710,"0,024024","0,022611","0,000543","0,09327"
2711,"0,041992","0,033311","0,001399","0,150605"
2712,"0,037348","0,024832","0,000927","0,12436"
2713,"0,031292","0,028062","0,000878","0,118707"
2714,"0,027658","0,019785","0,000547","0,094885"
2715,"0,083781","0,076917","0,006444","0,321398"
2716,"0,026043","0,037146","0,000967","0,126379"
2717,"0,017564","0,02039","0,000358","0,075908"
2718,"0,047241","0,04078","0,001926","0,176042"
2719,"0,059354","0,053297","0,003163","0,225302"
2720,"0,057739","0,059354","0,003427","0,234184"
2721,"0,07187","0,070255","0,005049","0,284251"
2722,"0,044616","0,029677","0,001324","0,148586"
2723,"0,041588","0,026649","0,001108","0,136473"
2724,"0,03109","0,042799","0,001331","0,147778"
2725,"0,050471","0,036339","0,001834","0,173619"
2726,"0,064603","0,065006","0,0042","0,259218"
2727,"0,03432","0,039165","0,001344","0,146971"
2728,"0,087214","0,094885","0,008275","0,364197"
2729,"0,069852","0,06218","0,004343","0,264063"
2730,"0,037146","0,036743","0,001365","0,147778"
2731,"0,084791","0,063795","0,005409","0,297172"
2732,"0,035128","0,045222","0,001589","0,160699"
2733,"0,032705","0,030686","0,001004","0,126783"
2734,"0,057335","0,048452","0,002778","0,211574"
2735,"0,077119","0,060565","0,004671","0,275369"
2736,"0,089636","0,048452","0,004343","0,276176"
2737,"0,054105","0,046837","0,002534","0,201883"
2738,"0,035128","0,033916","0,001191","0,138088"
2739,"0,044818","0,047241","0,002117","0,184117"
2740,"0,033513","0,02786","0,000934","0,122745"
2741,"0,107402","0,075908","0,008153","0,36662"
2742,"0,121534","0,09004","0,010943","0,423147"
2743,"0,027254","0,017968","0,00049","0,090444"
2744,"0,040982","0,03856","0,00158","0,159084"
2745,"0,049663","0,038963","0,001935","0,177253"
2746,"0,022409","0,0214","0,00048","0,087617"
2747,"0,056124","0,059757","0,003354","0,231762"
2748,"0,033109","0,030081","0,000996","0,126379"
2749,"0,041992","0,02463","0,001034","0,133243"
2750,"0,03432","0,033916","0,001164","0,136473"
2751,"0,056527","0,039973","0,00226","0,193"
2752,"0,067429","0,050067","0,003376","0,234992"
2753,"0,047241","0,042799","0,002022","0,18008"
2754,"0,042395","0,020188","0,000856","0,125168"
2755,"0,041184","0,040377","0,001663","0,163122"
2756,"0,016958","0,020592","0,000349","0,075101"
2757,"0,038358","0,044414","0,001704","0,165544"
2758,"0,086002","0,094885","0,00816","0,361775"
2759,"0,062988","0,052893","0,003332","0,231762"
2760,"0,037146","0,042799","0,00159","0,159891"
2761,"0,042799","0,042395","0,001814","0,170389"
2762,"0,031292","0,024024","0,000752","0,110632"
2763,"0,025639","0,019381","0,000497","0,09004"
2764,"0,026649","0,031898","0,00085","0,117092"
2765,"0,03109","0,026245","0,000816","0,11467"
2766,"0,025841","0,041588","0,001075","0,134858"
2767,"0,041992","0,047241","0,001984","0,178465"
2768,"0,08681","0,051278","0,004451","0,276176"
2769,"0,094885","0,042395","0,004023","0,274561"
2770,"0,069448","0,062988","0,004374","0,264871"
2771,"0,035935","0,028667","0,00103","0,129205"
2772,"0,03432","0,024226","0,000831","0,117092"
2773,"0,03109","0,033109","0,001029","0,128398"
2774,"0,042597","0,031696","0,00135","0,148586"
2775,"0,037954","0,039569","0,001502","0,155046"
2776,"0,044011","0,031494","0,001386","0,151009"
2777,"0,057739","0,051884","0,002996","0,219245"
2778,"0,040982","0,053297","0,002184","0,188559"
2779,"0,051278","0,062382","0,003199","0,22732"
2780,"0,041184","0,027254","0,001122","0,136877"
2781,"0,020794","0,017968","0,000374","0,077523"
2782,"0,023822","0,020188","0,000481","0,088021"
2783,"0,021803","0,027052","0,00059","0,097711"
2784,"0,034522","0,027456","0,000948","0,123956"
2785,"0,060565","0,045626","0,002763","0,212381"
2786,"0,041184","0,039771","0,001638","0,16191"
2787,"0,03856","0,037348","0,00144","0,151816"
2788,"0,032099","0,034522","0,001108","0,133243"
2789,"0,039165","0,046433","0,001819","0,171197"
2790,"0,024226","0,030282","0,000734","0,109017"
2791,"0,04548","0,071151","0,003236","0,233261"
2792,"0,021022","0,01799","0,000378","0,078023"
2793,"0,026277","0,019203","0,000505","0,09096"
2794,"0,051948","0,044873","0,002331","0,193643"
2795,"0,080449","0,053969","0,004342","0,268836"
2796,"0,024458","0,020617","0,000504","0,090151"
2797,"0,021426","0,022639","0,000485","0,08813"
2798,"0,027086","0,019405","0,000526","0,092981"
2799,"0,024761","0,022235","0,000551","0,093992"
2800,"0,02183","0,03416","0,000746","0,111981"
2801,"0,05498","0,054374","0,002989","0,218707"
2802,"0,071151","0,057001","0,004056","0,256304"
2803,"0,025368","0,022942","0,000582","0,096619"
2804,"0,03032","0,020516","0,000622","0,101673"
2805,"0,01799","0,023144","0,000416","0,082268"
2806,"0,066704","0,066299","0,004422","0,266006"
2807,"0,029107","0,028602","0,000833","0,115418"
2808,"0,030421","0,041841","0,001273","0,144525"
